policy,office_days,remote_days,replication,seed,flexibility,collaboration,functional_form,simulation_days,n_employees,initial_engagement,final_engagement,relative_improvement,k,gamma
P3,3,2,5,46,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7028519523873326,40.57039047746651,3.0,0.7
P3,3,2,6,47,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7041913304013216,40.83826608026433,3.0,0.7
P3,3,2,7,48,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.700980267452617,40.1960534905234,3.0,0.7
P3,3,2,8,49,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7030588035984571,40.61176071969142,3.0,0.7
P3,3,2,9,50,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.6989186054379789,39.78372108759578,3.0,0.7
P3,3,2,10,51,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7038576820726121,40.77153641452242,3.0,0.7
P3,3,2,11,52,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7050090371754102,41.001807435082036,3.0,0.7
P3,3,2,12,53,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7037928333727121,40.75856667454243,3.0,0.7
P3,3,2,13,54,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7034599783197768,40.69199566395536,3.0,0.7
P3,3,2,14,55,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7034787110481032,40.69574220962065,3.0,0.7
P3,3,2,15,56,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7041041432260433,40.820828645208664,3.0,0.7
P3,3,2,16,57,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7003516259644667,40.07032519289333,3.0,0.7
P3,3,2,17,58,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7043182817882079,40.863656357641574,3.0,0.7
P3,3,2,18,59,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.702582124688568,40.516424937713595,3.0,0.7
P3,3,2,19,60,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7013403139925716,40.268062798514315,3.0,0.7
P3,3,2,20,61,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.6986500189369363,39.73000378738727,3.0,0.7
P3,3,2,21,62,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7078972839411194,41.57945678822388,3.0,0.7
P3,3,2,22,63,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.6998008165762452,39.960163315249034,3.0,0.7
P3,3,2,23,64,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.6983475771602398,39.66951543204795,3.0,0.7
P3,3,2,24,65,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7063398190075139,41.26796380150277,3.0,0.7
P3,3,2,25,66,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7029655853167167,40.59311706334334,3.0,0.7
P3,3,2,26,67,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7053098189105595,41.06196378211191,3.0,0.7
P3,3,2,27,68,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7086251573859305,41.72503147718609,3.0,0.7
P3,3,2,28,69,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.7076245210492161,41.52490420984323,3.0,0.7
P3,3,2,29,70,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.704795155302945,40.959031060589,3.0,0.7
P3,3,2,30,71,0.7883361632534234,0.7594945523315435,nonlinear,365,100,0.5,0.699931132322221,39.98622646444421,3.0,0.7
P4,2,3,1,42,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.681425531711988,36.28510634239761,3.0,0.7
P4,2,3,2,43,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6811232646478788,36.224652929575754,3.0,0.7
P4,2,3,3,44,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6827088229689237,36.541764593784734,3.0,0.7
P4,2,3,4,45,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6832680384904173,36.653607698083455,3.0,0.7
P4,2,3,5,46,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6838648240572011,36.77296481144021,3.0,0.7
P4,2,3,6,47,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.684912412710066,36.982482542013194,3.0,0.7
P4,2,3,7,48,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6815095788211165,36.3019157642233,3.0,0.7
P4,2,3,8,49,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6832344958948342,36.64689917896684,3.0,0.7
P4,2,3,9,50,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6789457147443203,35.78914294886406,3.0,0.7
P4,2,3,10,51,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6839707339567427,36.79414679134854,3.0,0.7
P4,2,3,11,52,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6854725989442695,37.094519788853894,3.0,0.7
P4,2,3,12,53,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6847704384048926,36.95408768097852,3.0,0.7
P4,2,3,13,54,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6841652400507274,36.83304801014549,3.0,0.7
P4,2,3,14,55,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6838719536384016,36.77439072768032,3.0,0.7
P4,2,3,15,56,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6842800299606321,36.85600599212642,3.0,0.7
P4,2,3,16,57,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6815114119241223,36.302282384824466,3.0,0.7
P4,2,3,17,58,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6840980282610979,36.81960565221958,3.0,0.7
P4,2,3,18,59,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6836186218505343,36.72372437010687,3.0,0.7
P4,2,3,19,60,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6818810586715774,36.37621173431549,3.0,0.7
P4,2,3,20,61,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6796861278900819,35.937225578016374,3.0,0.7
P4,2,3,21,62,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6897531649957295,37.950632999145895,3.0,0.7
P4,2,3,22,63,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6810687844530363,36.213756890607264,3.0,0.7
P4,2,3,23,64,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6780586821006264,35.611736420125276,3.0,0.7
P4,2,3,24,65,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6861876365336322,37.23752730672645,3.0,0.7
P4,2,3,25,66,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6845305575535487,36.90611151070975,3.0,0.7
P4,2,3,26,67,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6860921321589575,37.2184264317915,3.0,0.7
P4,2,3,27,68,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6888457121338576,37.769142426771516,3.0,0.7
P4,2,3,28,69,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6878923072752515,37.5784614550503,3.0,0.7
P4,2,3,29,70,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6864000629617736,37.280012592354716,3.0,0.7
P4,2,3,30,71,0.9027486863136553,0.621242305386956,nonlinear,365,100,0.5,0.6798512820267545,35.970256405350895,3.0,0.7
P5,1,4,1,42,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6516160996984707,30.323219939694134,3.0,0.7
P5,1,4,2,43,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6501916454591994,30.038329091839877,3.0,0.7
P5,1,4,3,44,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6528368219269173,30.567364385383456,3.0,0.7
P5,1,4,4,45,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6525546966682746,30.510939333654918,3.0,0.7
P5,1,4,5,46,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6540335034157537,30.806700683150744,3.0,0.7
P5,1,4,6,47,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.654647894801665,30.929578960332993,3.0,0.7
P5,1,4,7,48,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6510955492739398,30.219109854787952,3.0,0.7
P5,1,4,8,49,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.652512373520496,30.502474704099193,3.0,0.7
P5,1,4,9,50,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6480576992509132,29.611539850182634,3.0,0.7
P5,1,4,10,51,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6528643961960356,30.57287923920713,3.0,0.7
P5,1,4,11,52,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6549372144762655,30.987442895253103,3.0,0.7
P5,1,4,12,53,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6547831135961671,30.95662271923343,3.0,0.7
P5,1,4,13,54,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6539044718303685,30.780894366073696,3.0,0.7
P5,1,4,14,55,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6532459659094448,30.64919318188897,3.0,0.7
P5,1,4,15,56,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6535274231505986,30.705484630119727,3.0,0.7
P5,1,4,16,57,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6517518051903382,30.350361038067632,3.0,0.7
P5,1,4,17,58,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6529249972162514,30.584999443250283,3.0,0.7
P5,1,4,18,59,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.65370117805502,30.740235611004007,3.0,0.7
P5,1,4,19,60,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6515273453067948,30.30546906135896,3.0,0.7
P5,1,4,20,61,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6497778824179125,29.95557648358249,3.0,0.7
P5,1,4,21,62,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6607232599932386,32.14465199864771,3.0,0.7
P5,1,4,22,63,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6514250582460225,30.285011649204495,3.0,0.7
P5,1,4,23,64,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6467958429695906,29.359168593918117,3.0,0.7
P5,1,4,24,65,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6549205308862518,30.98410617725036,3.0,0.7
P5,1,4,25,66,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.655098521053365,31.019704210672995,3.0,0.7
P5,1,4,26,67,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6559468750470232,31.189375009404642,3.0,0.7
P5,1,4,27,68,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6580229041633859,31.604580832677186,3.0,0.7
P5,1,4,28,69,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.65724460661561,31.448921323122004,3.0,0.7
P5,1,4,29,70,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.657065466461881,31.413093292376203,3.0,0.7
P5,1,4,30,71,0.9655396102839868,0.459305055470842,nonlinear,365,100,0.5,0.6488300850724303,29.766017014486067,3.0,0.7
P6,0,5,1,42,1.0,0.2,nonlinear,365,100,0.5,0.5957045212929356,19.14090425858712,3.0,0.7
P6,0,5,2,43,1.0,0.2,nonlinear,365,100,0.5,0.5924308138221568,18.486162764431356,3.0,0.7
P6,0,5,3,44,1.0,0.2,nonlinear,365,100,0.5,0.5968537374156803,19.370747483136054,3.0,0.7
P6,0,5,4,45,1.0,0.2,nonlinear,365,100,0.5,0.5951141298285436,19.022825965708723,3.0,0.7
P6,0,5,5,46,1.0,0.2,nonlinear,365,100,0.5,0.5981457970907732,19.62915941815464,3.0,0.7
P6,0,5,6,47,1.0,0.2,nonlinear,365,100,0.5,0.5979499396386273,19.58998792772546,3.0,0.7
P6,0,5,7,48,1.0,0.2,nonlinear,365,100,0.5,0.5942296090252669,18.84592180505338,3.0,0.7
P6,0,5,8,49,1.0,0.2,nonlinear,365,100,0.5,0.5952260932654375,19.045218653087503,3.0,0.7
P6,0,5,9,50,1.0,0.2,nonlinear,365,100,0.5,0.5905075235331467,18.101504706629346,3.0,0.7
P6,0,5,10,51,1.0,0.2,nonlinear,365,100,0.5,0.5946437702764664,18.928754055293282,3.0,0.7
P6,0,5,11,52,1.0,0.2,nonlinear,365,100,0.5,0.5978192883420581,19.56385766841162,3.0,0.7
P6,0,5,12,53,1.0,0.2,nonlinear,365,100,0.5,0.598530880564615,19.706176112923004,3.0,0.7
P6,0,5,13,54,1.0,0.2,nonlinear,365,100,0.5,0.5972414749159376,19.44829498318752,3.0,0.7
P6,0,5,14,55,1.0,0.2,nonlinear,365,100,0.5,0.5959716665758584,19.194333315171686,3.0,0.7
P6,0,5,15,56,1.0,0.2,nonlinear,365,100,0.5,0.5961706526001519,19.23413052003038,3.0,0.7
P6,0,5,16,57,1.0,0.2,nonlinear,365,100,0.5,0.5958937993253143,19.178759865062855,3.0,0.7
P6,0,5,17,58,1.0,0.2,nonlinear,365,100,0.5,0.5949037444349365,18.980748886987307,3.0,0.7
P6,0,5,18,59,1.0,0.2,nonlinear,365,100,0.5,0.5975658266133947,19.51316532267895,3.0,0.7
P6,0,5,19,60,1.0,0.2,nonlinear,365,100,0.5,0.5948107950445887,18.962159008917734,3.0,0.7
P6,0,5,20,61,1.0,0.2,nonlinear,365,100,0.5,0.5936661588094244,18.733231761884884,3.0,0.7
P6,0,5,21,62,1.0,0.2,nonlinear,365,100,0.5,0.6059921686920655,21.1984337384131,3.0,0.7
P6,0,5,22,63,1.0,0.2,nonlinear,365,100,0.5,0.595752861778804,19.150572355760808,3.0,0.7
P6,0,5,23,64,1.0,0.2,nonlinear,365,100,0.5,0.5886165189018957,17.72330378037914,3.0,0.7
P6,0,5,24,65,1.0,0.2,nonlinear,365,100,0.5,0.5965704209800831,19.314084196016612,3.0,0.7
P6,0,5,25,66,1.0,0.2,nonlinear,365,100,0.5,0.5996425936736045,19.928518734720903,3.0,0.7
P6,0,5,26,67,1.0,0.2,nonlinear,365,100,0.5,0.5994922338239032,19.89844676478063,3.0,0.7
P6,0,5,27,68,1.0,0.2,nonlinear,365,100,0.5,0.6004239148496318,20.08478296992635,3.0,0.7
P6,0,5,28,69,1.0,0.2,nonlinear,365,100,0.5,0.6000482412452885,20.00964824905771,3.0,0.7
P6,0,5,29,70,1.0,0.2,nonlinear,365,100,0.5,0.6018213304389458,20.36426608778916,3.0,0.7
P6,0,5,30,71,1.0,0.2,nonlinear,365,100,0.5,0.5910560001869407,18.211200037388142,3.0,0.7
